2023-05-22T10:19:48.275+0800	[34mINFO[0m	mlink/hub.go:84	[elapsed 117.904501ms, rows 0] UPDATE `minion` SET `status`=2,`updated_at`='2023-05-22 10:19:48.158' WHERE `minion`.`broker_id` = 62837086593667088 AND `minion`.`status` = 3
2023-05-23T19:23:35.679+0800	[34mINFO[0m	mlink/hub.go:130	[elapsed 60.471666ms, rows 1] SELECT * FROM `minion` WHERE `minion`.`inet` = '172.31.61.150' ORDER BY `minion`.`id` LIMIT 1
2023-05-23T19:23:35.807+0800	[34mINFO[0m	mlink/hub.go:238	[elapsed 127.147611ms, rows 1] UPDATE `minion` SET `id`=168654750021468160,`inet`='172.31.61.150',`mac`='c0:25:a5:82:90:dc',`goos`='windows',`arch`='amd64',`status`=3,`broker_id`=62837086593667088,`broker_name`='本地测试Broker' WHERE `minion`.`id` = 168654750021468160
2023-05-23T19:23:51.376+0800	[34mINFO[0m	service/task.go:41	[elapsed 59.114438ms, rows 1] SELECT `minion`.`inet` FROM `minion` WHERE `minion`.`id` = 168654750021468160 ORDER BY `minion`.`id` LIMIT 1
2023-05-23T19:23:51.450+0800	[34mINFO[0m	service/substance.go:30	[elapsed 60.842794ms, rows 0] SELECT * FROM `effect` WHERE `effect`.`enable` = true AND `effect`.`tag` IN (SELECT DISTINCT `minion_tag`.`tag` FROM `minion_tag` WHERE `minion_tag`.`minion_id` = 168654750021468160)
2023-05-23T19:23:51.512+0800	[34mINFO[0m	service/substance.go:48	[elapsed 61.158952ms, rows 2] SELECT * FROM `substance` WHERE `substance`.`minion_id` = 168654750021468160
2023-05-23T19:23:53.564+0800	[34mINFO[0m	service/substance.go:30	[elapsed 61.601015ms, rows 0] SELECT * FROM `effect` WHERE `effect`.`enable` = true AND `effect`.`tag` IN (SELECT DISTINCT `minion_tag`.`tag` FROM `minion_tag` WHERE `minion_tag`.`minion_id` = 168654750021468160)
2023-05-23T19:23:53.626+0800	[34mINFO[0m	service/substance.go:48	[elapsed 62.16203ms, rows 2] SELECT * FROM `substance` WHERE `substance`.`minion_id` = 168654750021468160
2023-05-23T19:24:22.954+0800	[34mINFO[0m	service/task.go:41	[elapsed 60.328197ms, rows 1] SELECT `minion`.`inet` FROM `minion` WHERE `minion`.`id` = 168654750021468160 ORDER BY `minion`.`id` LIMIT 1
2023-05-23T19:24:23.018+0800	[34mINFO[0m	service/substance.go:30	[elapsed 62.365691ms, rows 0] SELECT * FROM `effect` WHERE `effect`.`enable` = true AND `effect`.`tag` IN (SELECT DISTINCT `minion_tag`.`tag` FROM `minion_tag` WHERE `minion_tag`.`minion_id` = 168654750021468160)
2023-05-23T19:24:23.080+0800	[34mINFO[0m	service/substance.go:48	[elapsed 61.519407ms, rows 1] SELECT * FROM `substance` WHERE `substance`.`minion_id` = 168654750021468160
2023-05-23T19:24:25.302+0800	[34mINFO[0m	service/substance.go:30	[elapsed 61.958481ms, rows 0] SELECT * FROM `effect` WHERE `effect`.`enable` = true AND `effect`.`tag` IN (SELECT DISTINCT `minion_tag`.`tag` FROM `minion_tag` WHERE `minion_tag`.`minion_id` = 168654750021468160)
2023-05-23T19:24:25.364+0800	[34mINFO[0m	service/substance.go:48	[elapsed 61.79997ms, rows 1] SELECT * FROM `substance` WHERE `substance`.`minion_id` = 168654750021468160
2023-05-23T19:24:25.994+0800	[34mINFO[0m	service/substance.go:30	[elapsed 62.037123ms, rows 0] SELECT * FROM `effect` WHERE `effect`.`enable` = true AND `effect`.`tag` IN (SELECT DISTINCT `minion_tag`.`tag` FROM `minion_tag` WHERE `minion_tag`.`minion_id` = 168654750021468160)
2023-05-23T19:24:26.057+0800	[34mINFO[0m	service/substance.go:48	[elapsed 62.767342ms, rows 1] SELECT * FROM `substance` WHERE `substance`.`minion_id` = 168654750021468160
2023-05-23T19:24:26.646+0800	[34mINFO[0m	service/substance.go:30	[elapsed 61.61253ms, rows 0] SELECT * FROM `effect` WHERE `effect`.`enable` = true AND `effect`.`tag` IN (SELECT DISTINCT `minion_tag`.`tag` FROM `minion_tag` WHERE `minion_tag`.`minion_id` = 168654750021468160)
2023-05-23T19:24:26.708+0800	[34mINFO[0m	service/substance.go:48	[elapsed 61.836937ms, rows 1] SELECT * FROM `substance` WHERE `substance`.`minion_id` = 168654750021468160
2023-05-23T19:24:27.198+0800	[34mINFO[0m	service/substance.go:30	[elapsed 62.173812ms, rows 0] SELECT * FROM `effect` WHERE `effect`.`enable` = true AND `effect`.`tag` IN (SELECT DISTINCT `minion_tag`.`tag` FROM `minion_tag` WHERE `minion_tag`.`minion_id` = 168654750021468160)
2023-05-23T19:24:27.260+0800	[34mINFO[0m	service/substance.go:48	[elapsed 61.772715ms, rows 1] SELECT * FROM `substance` WHERE `substance`.`minion_id` = 168654750021468160
2023-05-23T19:24:27.763+0800	[34mINFO[0m	service/task.go:108	[elapsed 133.520104ms, rows 0] DELETE FROM `minion_task` WHERE `minion_task`.`minion_id` = 168654750021468160
2023-05-23T19:24:47.243+0800	[34mINFO[0m	service/task.go:41	[elapsed 60.28087ms, rows 1] SELECT `minion`.`inet` FROM `minion` WHERE `minion`.`id` = 168654750021468160 ORDER BY `minion`.`id` LIMIT 1
2023-05-23T19:24:47.306+0800	[34mINFO[0m	service/substance.go:30	[elapsed 61.903218ms, rows 0] SELECT * FROM `effect` WHERE `effect`.`enable` = true AND `effect`.`tag` IN (SELECT DISTINCT `minion_tag`.`tag` FROM `minion_tag` WHERE `minion_tag`.`minion_id` = 168654750021468160)
2023-05-23T19:24:47.368+0800	[34mINFO[0m	service/substance.go:48	[elapsed 61.73945ms, rows 1] SELECT * FROM `substance` WHERE `substance`.`minion_id` = 168654750021468160
2023-05-23T19:24:49.511+0800	[34mINFO[0m	service/substance.go:30	[elapsed 62.69562ms, rows 0] SELECT * FROM `effect` WHERE `effect`.`enable` = true AND `effect`.`tag` IN (SELECT DISTINCT `minion_tag`.`tag` FROM `minion_tag` WHERE `minion_tag`.`minion_id` = 168654750021468160)
2023-05-23T19:24:49.574+0800	[34mINFO[0m	service/substance.go:48	[elapsed 62.719261ms, rows 1] SELECT * FROM `substance` WHERE `substance`.`minion_id` = 168654750021468160
2023-05-23T19:24:50.124+0800	[34mINFO[0m	service/substance.go:30	[elapsed 62.290099ms, rows 0] SELECT * FROM `effect` WHERE `effect`.`enable` = true AND `effect`.`tag` IN (SELECT DISTINCT `minion_tag`.`tag` FROM `minion_tag` WHERE `minion_tag`.`minion_id` = 168654750021468160)
2023-05-23T19:24:50.186+0800	[34mINFO[0m	service/substance.go:48	[elapsed 61.414203ms, rows 1] SELECT * FROM `substance` WHERE `substance`.`minion_id` = 168654750021468160
2023-05-23T19:24:50.836+0800	[34mINFO[0m	service/substance.go:30	[elapsed 61.486142ms, rows 0] SELECT * FROM `effect` WHERE `effect`.`enable` = true AND `effect`.`tag` IN (SELECT DISTINCT `minion_tag`.`tag` FROM `minion_tag` WHERE `minion_tag`.`minion_id` = 168654750021468160)
2023-05-23T19:24:50.903+0800	[34mINFO[0m	service/substance.go:48	[elapsed 66.629267ms, rows 1] SELECT * FROM `substance` WHERE `substance`.`minion_id` = 168654750021468160
2023-05-23T19:24:51.383+0800	[34mINFO[0m	service/substance.go:30	[elapsed 61.458185ms, rows 0] SELECT * FROM `effect` WHERE `effect`.`enable` = true AND `effect`.`tag` IN (SELECT DISTINCT `minion_tag`.`tag` FROM `minion_tag` WHERE `minion_tag`.`minion_id` = 168654750021468160)
2023-05-23T19:24:51.446+0800	[34mINFO[0m	service/substance.go:48	[elapsed 62.246311ms, rows 1] SELECT * FROM `substance` WHERE `substance`.`minion_id` = 168654750021468160
2023-05-23T19:24:51.989+0800	[34mINFO[0m	service/task.go:108	[elapsed 133.518097ms, rows 0] DELETE FROM `minion_task` WHERE `minion_task`.`minion_id` = 168654750021468160
2023-05-23T19:25:30.139+0800	[34mINFO[0m	service/task.go:41	[elapsed 60.694172ms, rows 1] SELECT `minion`.`inet` FROM `minion` WHERE `minion`.`id` = 168654750021468160 ORDER BY `minion`.`id` LIMIT 1
2023-05-23T19:25:30.202+0800	[34mINFO[0m	service/substance.go:30	[elapsed 61.271954ms, rows 0] SELECT * FROM `effect` WHERE `effect`.`enable` = true AND `effect`.`tag` IN (SELECT DISTINCT `minion_tag`.`tag` FROM `minion_tag` WHERE `minion_tag`.`minion_id` = 168654750021468160)
2023-05-23T19:25:30.263+0800	[34mINFO[0m	service/substance.go:48	[elapsed 60.657849ms, rows 1] SELECT * FROM `substance` WHERE `substance`.`minion_id` = 168654750021468160
2023-05-23T19:25:30.326+0800	[34mINFO[0m	service/substance.go:30	[elapsed 61.365976ms, rows 0] SELECT * FROM `effect` WHERE `effect`.`enable` = true AND `effect`.`tag` IN (SELECT DISTINCT `minion_tag`.`tag` FROM `minion_tag` WHERE `minion_tag`.`minion_id` = 168654750021468160)
2023-05-23T19:25:30.387+0800	[34mINFO[0m	service/substance.go:48	[elapsed 61.363819ms, rows 1] SELECT * FROM `substance` WHERE `substance`.`minion_id` = 168654750021468160
2023-05-23T19:25:30.450+0800	[34mINFO[0m	service/substance.go:30	[elapsed 61.034135ms, rows 0] SELECT * FROM `effect` WHERE `effect`.`enable` = true AND `effect`.`tag` IN (SELECT DISTINCT `minion_tag`.`tag` FROM `minion_tag` WHERE `minion_tag`.`minion_id` = 168654750021468160)
2023-05-23T19:25:30.512+0800	[34mINFO[0m	service/substance.go:48	[elapsed 61.40115ms, rows 1] SELECT * FROM `substance` WHERE `substance`.`minion_id` = 168654750021468160
2023-05-23T19:25:30.575+0800	[34mINFO[0m	service/substance.go:30	[elapsed 61.673005ms, rows 0] SELECT * FROM `effect` WHERE `effect`.`enable` = true AND `effect`.`tag` IN (SELECT DISTINCT `minion_tag`.`tag` FROM `minion_tag` WHERE `minion_tag`.`minion_id` = 168654750021468160)
2023-05-23T19:25:30.637+0800	[34mINFO[0m	service/substance.go:48	[elapsed 61.75895ms, rows 1] SELECT * FROM `substance` WHERE `substance`.`minion_id` = 168654750021468160
2023-05-23T19:25:30.702+0800	[34mINFO[0m	service/substance.go:30	[elapsed 62.049731ms, rows 0] SELECT * FROM `effect` WHERE `effect`.`enable` = true AND `effect`.`tag` IN (SELECT DISTINCT `minion_tag`.`tag` FROM `minion_tag` WHERE `minion_tag`.`minion_id` = 168654750021468160)
2023-05-23T19:25:30.763+0800	[34mINFO[0m	service/substance.go:48	[elapsed 60.634535ms, rows 1] SELECT * FROM `substance` WHERE `substance`.`minion_id` = 168654750021468160
2023-05-23T19:25:30.899+0800	[34mINFO[0m	service/task.go:108	[elapsed 133.664ms, rows 0] DELETE FROM `minion_task` WHERE `minion_task`.`minion_id` = 168654750021468160
2023-05-23T19:27:51.938+0800	[33mWARN[0m	runtime/asm_amd64.s:1598	与中心端的连接已断开
2023-05-23T19:27:51.939+0800	[34mINFO[0m	runtime/asm_amd64.s:1598	正在准备重试连接中心端
2023-05-23T19:27:51.939+0800	[33mWARN[0m	telecom/client.go:53	dial [tls://172.31.61.168:8081 host/servername: local.eastmoney.com] 失败：dial tcp 172.31.61.168:8081: connect: connection refused
2023-05-23T19:27:52.940+0800	[33mWARN[0m	telecom/client.go:53	dial [tcp://172.31.61.168:8081 host/servername: 172.31.61.168] 失败：dial tcp 172.31.61.168:8081: connect: connection refused
2023-05-23T19:27:53.942+0800	[33mWARN[0m	telecom/client.go:53	dial [tls://172.31.61.168:8081 host/servername: local.eastmoney.com] 失败：tls: first record does not look like a TLS handshake
2023-05-23T19:27:55.006+0800	[34mINFO[0m	runtime/asm_amd64.s:1598	重新连接中心端成功
2023-05-23T19:27:57.126+0800	[33mWARN[0m	runtime/asm_amd64.s:1598	与中心端的连接已断开
2023-05-23T19:27:57.255+0800	[34mINFO[0m	mlink/hub.go:282	[elapsed 128.53524ms, rows 1] UPDATE `minion` SET `status`=2,`updated_at`='2023-05-23 19:27:57.126' WHERE `minion`.`broker_id` = 62837086593667088 AND `minion`.`status` = 3
2023-05-23T19:27:57.255+0800	[34mINFO[0m	runtime/proc.go:250	程序运行结束
2023-05-23T19:28:13.240+0800	[34mINFO[0m	mlink/hub.go:282	[elapsed 113.68467ms, rows 0] UPDATE `minion` SET `status`=2,`updated_at`='2023-05-23 19:28:13.127' WHERE `minion`.`broker_id` = 62837086593667088 AND `minion`.`status` = 3
2023-05-23T19:28:13.401+0800	[34mINFO[0m	mlink/hub.go:130	[elapsed 58.50756ms, rows 1] SELECT * FROM `minion` WHERE `minion`.`inet` = '172.31.61.150' ORDER BY `minion`.`id` LIMIT 1
2023-05-23T19:28:13.521+0800	[34mINFO[0m	mlink/hub.go:238	[elapsed 118.976582ms, rows 1] UPDATE `minion` SET `id`=168654750021468160,`inet`='172.31.61.150',`mac`='c0:25:a5:82:90:dc',`goos`='windows',`arch`='amd64',`status`=3,`broker_id`=62837086593667088,`broker_name`='本地测试Broker' WHERE `minion`.`id` = 168654750021468160
2023-05-23T19:28:27.851+0800	[34mINFO[0m	service/task.go:44	[elapsed 55.356282ms, rows 1] SELECT `minion`.`inet` FROM `minion` WHERE `minion`.`id` = 168654750021468160 ORDER BY `minion`.`id` LIMIT 1
2023-05-23T19:28:27.913+0800	[34mINFO[0m	service/substance.go:30	[elapsed 57.109844ms, rows 0] SELECT * FROM `effect` WHERE `effect`.`enable` = true AND `effect`.`tag` IN (SELECT DISTINCT `minion_tag`.`tag` FROM `minion_tag` WHERE `minion_tag`.`minion_id` = 168654750021468160)
2023-05-23T19:28:27.970+0800	[34mINFO[0m	service/substance.go:48	[elapsed 57.312608ms, rows 1] SELECT * FROM `substance` WHERE `substance`.`minion_id` = 168654750021468160
2023-05-23T19:28:28.029+0800	[34mINFO[0m	service/substance.go:30	[elapsed 58.309048ms, rows 0] SELECT * FROM `effect` WHERE `effect`.`enable` = true AND `effect`.`tag` IN (SELECT DISTINCT `minion_tag`.`tag` FROM `minion_tag` WHERE `minion_tag`.`minion_id` = 168654750021468160)
2023-05-23T19:28:28.087+0800	[34mINFO[0m	service/substance.go:48	[elapsed 57.321328ms, rows 1] SELECT * FROM `substance` WHERE `substance`.`minion_id` = 168654750021468160
2023-05-23T19:28:28.146+0800	[34mINFO[0m	service/substance.go:30	[elapsed 57.607045ms, rows 0] SELECT * FROM `effect` WHERE `effect`.`enable` = true AND `effect`.`tag` IN (SELECT DISTINCT `minion_tag`.`tag` FROM `minion_tag` WHERE `minion_tag`.`minion_id` = 168654750021468160)
2023-05-23T19:28:28.203+0800	[34mINFO[0m	service/substance.go:48	[elapsed 56.626159ms, rows 1] SELECT * FROM `substance` WHERE `substance`.`minion_id` = 168654750021468160
2023-05-23T19:28:28.261+0800	[34mINFO[0m	service/substance.go:30	[elapsed 57.052531ms, rows 0] SELECT * FROM `effect` WHERE `effect`.`enable` = true AND `effect`.`tag` IN (SELECT DISTINCT `minion_tag`.`tag` FROM `minion_tag` WHERE `minion_tag`.`minion_id` = 168654750021468160)
2023-05-23T19:28:28.318+0800	[34mINFO[0m	service/substance.go:48	[elapsed 56.775328ms, rows 1] SELECT * FROM `substance` WHERE `substance`.`minion_id` = 168654750021468160
2023-05-23T19:28:28.377+0800	[34mINFO[0m	service/substance.go:30	[elapsed 57.761486ms, rows 0] SELECT * FROM `effect` WHERE `effect`.`enable` = true AND `effect`.`tag` IN (SELECT DISTINCT `minion_tag`.`tag` FROM `minion_tag` WHERE `minion_tag`.`minion_id` = 168654750021468160)
2023-05-23T19:28:28.434+0800	[34mINFO[0m	service/substance.go:48	[elapsed 57.026801ms, rows 1] SELECT * FROM `substance` WHERE `substance`.`minion_id` = 168654750021468160
2023-05-23T19:28:28.563+0800	[34mINFO[0m	service/task.go:117	[elapsed 127.469861ms, rows 0] DELETE FROM `minion_task` WHERE `minion_task`.`minion_id` = 168654750021468160
2023-05-23T19:28:28.564+0800	[34mINFO[0m	taskpool/pool.go:70	同步配置 172.31.61.150(168654750021468160) 成功
2023-05-23T19:28:29.807+0800	[33mWARN[0m	gateway/join.go:98	minion 节点 172.31.61.150 下线了
2023-05-23T19:28:29.926+0800	[34mINFO[0m	mlink/hub.go:251	[elapsed 118.59982ms, rows 1] UPDATE `minion` SET `status`=2,`updated_at`='2023-05-23 19:28:29.808' WHERE `minion`.`id` = 168654750021468160 AND `minion`.`broker_id` = 62837086593667088 AND `minion`.`status` = 3
2023-05-23T19:28:41.790+0800	[34mINFO[0m	mlink/hub.go:130	[elapsed 56.366125ms, rows 1] SELECT * FROM `minion` WHERE `minion`.`inet` = '172.31.61.150' ORDER BY `minion`.`id` LIMIT 1
2023-05-23T19:28:41.908+0800	[34mINFO[0m	mlink/hub.go:238	[elapsed 117.923821ms, rows 1] UPDATE `minion` SET `id`=168654750021468160,`inet`='172.31.61.150',`mac`='c0:25:a5:82:90:dc',`goos`='windows',`arch`='amd64',`status`=3,`broker_id`=62837086593667088,`broker_name`='本地测试Broker' WHERE `minion`.`id` = 168654750021468160
2023-05-23T19:28:52.799+0800	[34mINFO[0m	service/task.go:44	[elapsed 56.139743ms, rows 1] SELECT `minion`.`inet` FROM `minion` WHERE `minion`.`id` = 168654750021468160 ORDER BY `minion`.`id` LIMIT 1
2023-05-23T19:28:52.872+0800	[34mINFO[0m	service/substance.go:30	[elapsed 57.325345ms, rows 0] SELECT * FROM `effect` WHERE `effect`.`enable` = true AND `effect`.`tag` IN (SELECT DISTINCT `minion_tag`.`tag` FROM `minion_tag` WHERE `minion_tag`.`minion_id` = 168654750021468160)
2023-05-23T19:28:52.930+0800	[34mINFO[0m	service/substance.go:48	[elapsed 57.907333ms, rows 1] SELECT * FROM `substance` WHERE `substance`.`minion_id` = 168654750021468160
2023-05-23T19:28:53.003+0800	[34mINFO[0m	service/substance.go:30	[elapsed 57.857955ms, rows 0] SELECT * FROM `effect` WHERE `effect`.`enable` = true AND `effect`.`tag` IN (SELECT DISTINCT `minion_tag`.`tag` FROM `minion_tag` WHERE `minion_tag`.`minion_id` = 168654750021468160)
2023-05-23T19:28:53.060+0800	[34mINFO[0m	service/substance.go:48	[elapsed 57.291328ms, rows 1] SELECT * FROM `substance` WHERE `substance`.`minion_id` = 168654750021468160
2023-05-23T19:28:53.060+0800	[34mINFO[0m	taskpool/pool.go:70	同步配置 172.31.61.150(168654750021468160) 成功
2023-05-23T19:29:25.125+0800	[34mINFO[0m	service/task.go:44	[elapsed 57.024028ms, rows 1] SELECT `minion`.`inet` FROM `minion` WHERE `minion`.`id` = 168654750021468160 ORDER BY `minion`.`id` LIMIT 1
2023-05-23T19:29:33.794+0800	[34mINFO[0m	service/substance.go:30	[elapsed 58.793148ms, rows 0] SELECT * FROM `effect` WHERE `effect`.`enable` = true AND `effect`.`tag` IN (SELECT DISTINCT `minion_tag`.`tag` FROM `minion_tag` WHERE `minion_tag`.`minion_id` = 168654750021468160)
2023-05-23T19:29:33.853+0800	[34mINFO[0m	service/substance.go:48	[elapsed 58.598825ms, rows 1] SELECT * FROM `substance` WHERE `substance`.`minion_id` = 168654750021468160
2023-05-23T19:30:01.030+0800	[33mWARN[0m	service/task.go:44	[elapsed 1.987058776s, rows 1] SELECT `minion`.`inet` FROM `minion` WHERE `minion`.`id` = 168654750021468160 ORDER BY `minion`.`id` LIMIT 1
2023-05-23T19:30:01.092+0800	[34mINFO[0m	service/substance.go:30	[elapsed 60.620558ms, rows 0] SELECT * FROM `effect` WHERE `effect`.`enable` = true AND `effect`.`tag` IN (SELECT DISTINCT `minion_tag`.`tag` FROM `minion_tag` WHERE `minion_tag`.`minion_id` = 168654750021468160)
2023-05-23T19:30:01.151+0800	[34mINFO[0m	service/substance.go:48	[elapsed 58.934236ms, rows 0] SELECT * FROM `substance` WHERE `substance`.`minion_id` = 168654750021468160
2023-05-23T19:30:13.071+0800	[33mWARN[0m	service/substance.go:30	[elapsed 12.002093782s, rows 0] SELECT * FROM `effect` WHERE `effect`.`enable` = true AND `effect`.`tag` IN (SELECT DISTINCT `minion_tag`.`tag` FROM `minion_tag` WHERE `minion_tag`.`minion_id` = 168654750021468160)
2023-05-23T19:30:13.128+0800	[34mINFO[0m	service/substance.go:48	[elapsed 56.587082ms, rows 0] SELECT * FROM `substance` WHERE `substance`.`minion_id` = 168654750021468160
2023-05-23T19:30:13.138+0800	[34mINFO[0m	service/substance.go:30	[elapsed 66.706494ms, rows 0] SELECT * FROM `effect` WHERE `effect`.`enable` = true AND `effect`.`tag` IN (SELECT DISTINCT `minion_tag`.`tag` FROM `minion_tag` WHERE `minion_tag`.`minion_id` = 168654750021468160)
2023-05-23T19:30:13.201+0800	[34mINFO[0m	service/substance.go:48	[elapsed 62.727666ms, rows 0] SELECT * FROM `substance` WHERE `substance`.`minion_id` = 168654750021468160
2023-05-23T19:30:13.862+0800	[33mWARN[0m	service/substance.go:30	[elapsed 710.310163ms, rows 0] SELECT * FROM `effect` WHERE `effect`.`enable` = true AND `effect`.`tag` IN (SELECT DISTINCT `minion_tag`.`tag` FROM `minion_tag` WHERE `minion_tag`.`minion_id` = 168654750021468160)
2023-05-23T19:30:19.777+0800	[34mINFO[0m	taskpool/pool.go:70	同步配置 172.31.61.150(168654750021468160) 成功
2023-05-23T19:30:19.807+0800	[33mWARN[0m	service/substance.go:48	[elapsed 5.943823676s, rows 0] SELECT * FROM `substance` WHERE `substance`.`minion_id` = 168654750021468160
2023-05-23T19:30:19.807+0800	[34mINFO[0m	taskpool/pool.go:70	同步配置 172.31.61.150(168654750021468160) 成功
2023-05-23T19:30:40.223+0800	[33mWARN[0m	runtime/asm_amd64.s:1598	与中心端的连接已断开
2023-05-23T19:30:40.353+0800	[34mINFO[0m	mlink/hub.go:282	[elapsed 129.364892ms, rows 1] UPDATE `minion` SET `status`=2,`updated_at`='2023-05-23 19:30:40.224' WHERE `minion`.`broker_id` = 62837086593667088 AND `minion`.`status` = 3
2023-05-23T19:30:40.353+0800	[34mINFO[0m	runtime/proc.go:250	程序运行结束
2023-05-23T19:30:42.577+0800	[34mINFO[0m	mlink/hub.go:282	[elapsed 116.058655ms, rows 0] UPDATE `minion` SET `status`=2,`updated_at`='2023-05-23 19:30:42.461' WHERE `minion`.`broker_id` = 62837086593667088 AND `minion`.`status` = 3
2023-05-23T19:30:43.433+0800	[34mINFO[0m	mlink/hub.go:130	[elapsed 59.619576ms, rows 1] SELECT * FROM `minion` WHERE `minion`.`inet` = '172.31.61.150' ORDER BY `minion`.`id` LIMIT 1
